GeneID	padj	pvalue	lfcSE	stat	log2FoldChange	baseMean	Symbol	Description
653113	7.87e-01	5.94e-01	0.3561	-0.5336126	-0.1899961	54.01	FAM86FP	family with sequence similarity 86, member A pseudogene
79400	7.87e-01	5.94e-01	0.4316	0.5336366	0.2303189	36.2	NOX5	NADPH oxidase 5
8711	7.87e-01	5.94e-01	0.1555	0.5335691	0.082953	296.91	TNK1	tyrosine kinase non receptor 1
23623	7.87e-01	5.94e-01	0.0777	0.5334515	0.0414389	1832.26	RUSC1	RUN and SH3 domain containing 1
83442	7.87e-01	5.94e-01	0.0926	0.5327444	0.0493287	1266.97	SH3BGRL3	SH3 domain binding glutamate rich protein like 3
6517	7.87e-01	5.94e-01	0.4294	0.5327504	0.2287609	38.42	SLC2A4	solute carrier family 2 member 4
84226	7.87e-01	5.94e-01	0.2281	-0.5325462	-0.1214993	134.6	C2orf16	chromosome 2 open reading frame 16
112268437	7.87e-01	5.94e-01	0.1814	0.5324771	0.0965666	216.99	LOC112268437	uncharacterized protein FLJ45252
3295	7.87e-01	5.95e-01	0.0665	-0.5323188	-0.03538	3497.84	HSD17B4	hydroxysteroid 17-beta dehydrogenase 4
105379251	7.87e-01	5.94e-01	0.3138	-0.5323924	-0.167055	68.12	LOC105379251	replaced by ID 220869
55850	7.87e-01	5.95e-01	0.247	0.5320419	0.1314004	111.49	USE1	unconventional SNARE in the ER 1
64792	7.87e-01	5.95e-01	0.0784	-0.5318816	-0.041693	1656.1	IFT22	intraflagellar transport 22
2152	7.88e-01	5.95e-01	0.2401	0.5313421	0.1275621	117.46	F3	coagulation factor III, tissue factor
59345	7.88e-01	5.95e-01	0.0856	0.5311096	0.0454732	1355.62	GNB4	G protein subunit beta 4
56136	7.88e-01	5.95e-01	0.1741	0.5315402	0.0925526	236.59	PCDHA13	protocadherin alpha 13
85025	7.88e-01	5.95e-01	0.1164	-0.5314427	-0.0618418	641.21	TMEM60	transmembrane protein 60
5439	7.88e-01	5.95e-01	0.0882	-0.5312499	-0.0468394	1177.74	POLR2J	RNA polymerase II subunit J
48	7.88e-01	5.95e-01	0.0951	-0.5311962	-0.0505139	1062.99	ACO1	aconitase 1
79913	7.88e-01	5.95e-01	0.1855	0.5311042	0.0985302	208.12	ACTR5	actin related protein 5
25817	7.88e-01	5.95e-01	0.4008	-0.5314894	-0.2130294	41.88	TAFA5	TAFA chemokine like family member 5
199223	7.88e-01	5.95e-01	0.3057	0.5309023	0.1623079	73.93	TTC21A	tetratricopeptide repeat domain 21A
85315	7.88e-01	5.96e-01	0.2253	0.5307747	0.1195655	141.62	PAQR8	progestin and adipoQ receptor family member 8
84102	7.88e-01	5.96e-01	0.1161	0.530693	0.0616159	727.16	SLC41A2	solute carrier family 41 member 2
811	7.88e-01	5.96e-01	0.0544	0.5306851	0.0288736	10945.49	CALR	calreticulin
55876	7.88e-01	5.96e-01	0.3563	-0.5304385	-0.1890087	53.33	GSDMB	gasdermin B
112487	7.88e-01	5.96e-01	0.1056	0.530188	0.0559947	731.89	DTD2	D-aminoacyl-tRNA deacylase 2
283742	7.88e-01	5.96e-01	0.0864	0.5300788	0.0457935	1240.72	FAM98B	family with sequence similarity 98 member B
162962	7.88e-01	5.96e-01	0.2746	-0.5296603	-0.1454334	88.76	ZNF836	zinc finger protein 836
5337	7.88e-01	5.97e-01	0.1507	-0.5293054	-0.0797448	324.64	PLD1	phospholipase D1
144699	7.88e-01	5.97e-01	0.246	-0.5293592	-0.1302202	114.03	FBXL14	F-box and leucine rich repeat protein 14
8940	7.88e-01	5.97e-01	0.1422	-0.5292267	-0.0752299	365.07	TOP3B	DNA topoisomerase III beta
105378948	7.89e-01	5.97e-01	0.2961	0.5289987	0.1566249	78.76	LOC105378948	uncharacterized LOC105378948
574042	7.89e-01	5.97e-01	0.4286	0.5289687	0.2267211	36.45	SNORA10	small nucleolar RNA, H/ACA box 10
57147	7.89e-01	5.97e-01	0.0991	-0.5284723	-0.0523928	907.48	SCYL3	SCY1 like pseudokinase 3
7100	7.89e-01	5.97e-01	0.2478	-0.5284144	-0.1309366	110.97	TLR5	toll like receptor 5
7718	7.89e-01	5.97e-01	0.1961	0.5285802	0.1036638	187.96	ZNF165	zinc finger protein 165
55626	7.89e-01	5.97e-01	0.0839	-0.528427	-0.0443498	1610.24	AMBRA1	autophagy and beclin 1 regulator 1
645431	7.89e-01	5.97e-01	0.2497	-0.5284815	-0.1319871	108.85	FUT8-AS1	FUT8 antisense RNA 1
100129543	7.89e-01	5.97e-01	0.1824	-0.5286706	-0.0964373	213.5	ZNF730	zinc finger protein 730
79091	7.89e-01	5.97e-01	0.1247	-0.5281867	-0.0658485	503.83	METTL22	methyltransferase 22, Kin17 lysine
57150	7.89e-01	5.98e-01	0.2131	-0.5278165	-0.1124717	163.62	SMIM8	small integral membrane protein 8
6309	7.89e-01	5.98e-01	0.0884	-0.527813	-0.0466645	1328.82	SC5D	sterol-C5-desaturase
27079	7.89e-01	5.98e-01	0.2146	-0.5277192	-0.113242	153.71	RPUSD2	RNA pseudouridine synthase domain containing 2
84622	7.89e-01	5.98e-01	0.1078	-0.5279786	-0.0569053	790.13	ZNF594	zinc finger protein 594
207063	7.89e-01	5.98e-01	0.1264	0.5277842	0.0666988	497.34	DHRSX	dehydrogenase/reductase X-linked
107984026	7.89e-01	5.98e-01	0.2971	0.5275169	0.156735	75.73	LOC107984026	replaced by ID 728005
79078	7.89e-01	5.98e-01	0.1423	0.5271413	0.074997	392.32	C1orf50	chromosome 1 open reading frame 50
113939912	7.89e-01	5.98e-01	0.2857	0.5271265	0.1505764	83.61	BMS1P2-AGAP9	BMS1P2-AGAP9 readthrough
642826	7.89e-01	5.98e-01	0.2855	0.527075	0.1504544	83.14	BMS1P2	BMS1 pseudogene 2
8086	7.89e-01	5.98e-01	0.0926	-0.5273559	-0.0488324	1278.13	AAAS	aladin WD repeat nucleoporin
93058	7.89e-01	5.98e-01	0.215	-0.5271957	-0.113326	154.44	COQ10A	coenzyme Q10A
199704	7.89e-01	5.98e-01	0.1782	-0.5268969	-0.0938865	240.62	ZNF585A	zinc finger protein 585A
26256	7.89e-01	5.98e-01	0.2245	-0.5266569	-0.118209	136.16	CABYR	calcium binding tyrosine phosphorylation regulated
10669	7.89e-01	5.99e-01	0.1412	0.5265413	0.0743364	387.61	CGREF1	cell growth regulator with EF-hand domain 1
57693	7.89e-01	5.99e-01	0.0897	0.526444	0.0472129	1100.08	ZNF317	zinc finger protein 317
100505738	7.89e-01	5.99e-01	0.3989	0.5263636	0.209985	41.62	MIR4458HG	MIR4458 host gene
51083	7.89e-01	5.99e-01	0.35	0.5261832	0.1841855	61.2	GAL	galanin and GMAP prepropeptide
2553	7.90e-01	5.99e-01	0.0763	-0.525554	-0.0400827	2561.34	GABPB1	GA binding protein transcription factor subunit beta 1
56829	7.90e-01	6.00e-01	0.0686	0.5250618	0.0360352	3242.44	ZC3HAV1	zinc finger CCCH-type containing, antiviral 1
871	7.90e-01	5.99e-01	0.0718	0.5251393	0.0377238	2814.9	SERPINH1	serpin family H member 1
55958	7.90e-01	6.00e-01	0.0807	0.524914	0.0423418	1539.38	KLHL9	kelch like family member 9
51444	7.90e-01	6.00e-01	0.1011	0.5248771	0.0530864	1000.7	RNF138	ring finger protein 138
145957	7.90e-01	6.00e-01	0.138	0.5246102	0.0724033	412.96	NRG4	neuregulin 4
221584	7.90e-01	6.00e-01	0.3435	0.5244393	0.18016	60.07	ZSCAN12P1	zinc finger and SCAN domain containing 12 pseudogene 1
27433	7.91e-01	6.00e-01	0.1466	0.5239627	0.0768171	340.61	TOR2A	torsin family 2 member A
5091	7.91e-01	6.00e-01	0.1329	0.5240394	0.0696406	693.04	PC	pyruvate carboxylase
84641	7.91e-01	6.01e-01	0.0686	0.523455	0.0359149	3300.89	MFSD14B	major facilitator superfamily domain containing 14B
100996442	7.91e-01	6.01e-01	0.2709	-0.5228599	-0.1416687	97.26	LOC100996442	WAS protein family homolog 2-like
55599	7.91e-01	6.01e-01	0.2087	0.5226184	0.1090571	159.55	RNPC3	RNA binding region (RNP1, RRM) containing 3
6004	7.91e-01	6.01e-01	0.1136	-0.5227095	-0.0594036	613	RGS16	regulator of G protein signaling 16
84264	7.91e-01	6.01e-01	0.2887	-0.522666	-0.1508842	82.67	HAGHL	hydroxyacylglutathione hydrolase like
4832	7.91e-01	6.01e-01	0.2588	-0.5226197	-0.1352712	118.06	NME3	NME/NM23 nucleoside diphosphate kinase 3
23300	7.91e-01	6.01e-01	0.0576	0.5227449	0.0301128	6286.95	ATMIN	ATM interactor
107986828	7.91e-01	6.01e-01	0.4668	0.5225222	0.2438945	31.34	LOC107986828	
91010	7.91e-01	6.01e-01	0.1012	-0.522406	-0.052875	805.58	FMNL3	formin like 3
85440	7.92e-01	6.02e-01	0.0809	-0.5222226	-0.0422225	1640.31	DOCK7	dedicator of cytokinesis 7
8864	7.92e-01	6.02e-01	0.0913	0.5220721	0.0476525	1114.82	PER2	period circadian regulator 2
5329	7.92e-01	6.02e-01	0.3283	0.5221451	0.1714459	62.36	PLAUR	plasminogen activator, urokinase receptor
100499489	7.92e-01	6.02e-01	0.2139	-0.5217117	-0.1116079	150.37	LINC03027	long intergenic non-protein coding RNA 3027
60370	7.92e-01	6.02e-01	0.1872	0.5217577	0.0976695	198.34	AVPI1	arginine vasopressin induced 1
56097	7.92e-01	6.02e-01	0.2519	-0.5211932	-0.1312889	106.35	PCDHGC5	protocadherin gamma subfamily C, 5
541565	7.92e-01	6.02e-01	0.3876	0.5212514	0.2020244	47	C8orf58	chromosome 8 open reading frame 58
84513	7.92e-01	6.02e-01	0.1014	-0.5211891	-0.0528372	795.83	PLPP5	phospholipid phosphatase 5
114659	7.92e-01	6.02e-01	0.2815	0.5211155	0.1466847	87.11	LRRC37B	leucine rich repeat containing 37B
100996447	7.92e-01	6.02e-01	0.3569	0.5210044	0.1859414	52.99	MLF1-DT	MLF1 divergent transcript
57545	7.92e-01	6.03e-01	0.2011	-0.5206862	-0.1046849	178.86	CC2D2A	coiled-coil and C2 domain containing 2A
23450	7.92e-01	6.03e-01	0.049	0.5207216	0.0255139	21215.01	SF3B3	splicing factor 3b subunit 3
125111	7.92e-01	6.02e-01	0.1383	0.5208776	0.0720628	522.2	GJD3	gap junction protein delta 3
7710	7.92e-01	6.03e-01	0.4391	0.5207268	0.2286573	35.1	ZNF154	zinc finger protein 154
28982	7.92e-01	6.03e-01	0.1238	0.5203346	0.0644285	509.33	FLVCR1	FLVCR heme transporter 1
7979	7.92e-01	6.03e-01	0.0655	0.5204597	0.0341015	2969.91	SEM1	SEM1 26S proteasome subunit
729991	7.92e-01	6.03e-01	0.1735	-0.5203379	-0.0902696	256.51	BORCS8	BLOC-1 related complex subunit 8
388610	7.92e-01	6.03e-01	0.2495	-0.5199865	-0.1297236	108.79	TRNP1	TMF1 regulated nuclear protein 1
100507057	7.92e-01	6.03e-01	0.3944	-0.5197835	-0.2049923	45.33	MELTF-AS1	MELTF antisense RNA 1
64105	7.92e-01	6.03e-01	0.0913	-0.5197046	-0.0474413	1281.69	CENPK	centromere protein K
56986	7.92e-01	6.03e-01	0.1115	0.5196961	0.0579428	985.87	DTWD1	DTW domain containing 1
100287042	7.93e-01	6.03e-01	0.2435	0.5195262	0.1264981	116.02	MIF4GD-DT	MIF4GD divergent transcript
84671	7.93e-01	6.04e-01	0.238	0.5191666	0.1235433	135.72	ZNF347	zinc finger protein 347
100874260	7.93e-01	6.04e-01	0.3321	0.5191246	0.1723901	64.01	UBE2CP5	ubiquitin conjugating enzyme E2 C pseudogene 5
7916	7.93e-01	6.04e-01	0.0675	-0.5188982	-0.0350042	8694.14	PRRC2A	proline rich coiled-coil 2A
55094	7.93e-01	6.04e-01	0.1136	-0.5189497	-0.0589508	603.28	GPATCH1	G-patch domain containing 1
56655	7.93e-01	6.04e-01	0.095	-0.5186745	-0.0492506	1062.45	POLE4	DNA polymerase epsilon 4, accessory subunit
84875	7.93e-01	6.04e-01	0.3977	0.5184958	0.2062226	47.28	PARP10	poly(ADP-ribose) polymerase family member 10
84960	7.93e-01	6.04e-01	0.2521	-0.5183507	-0.1306954	107.76	CCDC183	coiled-coil domain containing 183
57609	7.93e-01	6.05e-01	0.0615	-0.5178695	-0.0318426	4620.64	DIP2B	disco interacting protein 2 homolog B
51329	7.93e-01	6.04e-01	0.1054	-0.5181411	-0.0545888	957.62	ARL6IP4	ADP ribosylation factor like GTPase 6 interacting protein 4
83982	7.93e-01	6.05e-01	0.4434	0.5179014	0.2296553	33.99	IFI27L2	interferon alpha inducible protein 27 like 2
8773	7.93e-01	6.04e-01	0.0961	-0.5180908	-0.0497851	957.24	SNAP23	synaptosome associated protein 23
57403	7.93e-01	6.04e-01	0.0587	0.5181104	0.0304002	5729.25	RAB22A	RAB22A, member RAS oncogene family
27349	7.93e-01	6.04e-01	0.1883	-0.5181597	-0.0975727	216.36	MCAT	malonyl-CoA-acyl carrier protein transacylase
9737	7.93e-01	6.05e-01	0.2878	-0.5179233	-0.1490603	86.09	GPRASP1	G protein-coupled receptor associated sorting protein 1
55240	7.93e-01	6.05e-01	0.1077	-0.5172003	-0.0556844	697.72	STEAP3	STEAP3 metalloreductase
4636	7.93e-01	6.05e-01	0.1441	0.5173819	0.0745622	392.79	MYL5	myosin light chain 5
79846	7.93e-01	6.05e-01	0.3338	0.5175439	0.172762	66.71	CFAP69	cilia and flagella associated protein 69
23307	7.93e-01	6.05e-01	0.0708	0.5176581	0.0366651	2364.23	FKBP15	FKBP prolyl isomerase family member 15
79591	7.93e-01	6.05e-01	0.099	0.5173131	0.0511975	883.3	ARMH3	armadillo like helical domain containing 3
196792	7.93e-01	6.05e-01	0.2477	0.5174735	0.1281801	113.13	FAM24B	family with sequence similarity 24 member B
7090	7.93e-01	6.05e-01	0.096	-0.5172283	-0.0496541	1051.96	TLE3	TLE family member 3, transcriptional corepressor
57192	7.93e-01	6.05e-01	0.3083	0.5174746	0.1595328	76.93	MCOLN1	mucolipin TRP cation channel 1
56146	7.93e-01	6.05e-01	0.2381	0.516748	0.1230599	119.33	PCDHA2	protocadherin alpha 2
57380	7.93e-01	6.05e-01	0.0903	0.5167435	0.0466561	1144.36	MRS2	magnesium transporter MRS2
283624	7.93e-01	6.05e-01	0.235	0.516762	0.1214374	124.57	LINC00641	long intergenic non-protein coding RNA 641
147339	7.93e-01	6.05e-01	0.0912	0.5165339	0.0471017	1404.92	C18orf25	chromosome 18 open reading frame 25
5190	7.93e-01	6.06e-01	0.2162	-0.5163664	-0.1116294	146.86	PEX6	peroxisomal biogenesis factor 6
100310812	7.93e-01	6.06e-01	0.1664	-0.5164162	-0.0859226	257.54	SPDYE2B	speedy/RINGO cell cycle regulator family member E2B
54867	7.94e-01	6.06e-01	0.074	0.5159477	0.0381796	2395.04	TMEM214	transmembrane protein 214
51752	7.94e-01	6.06e-01	0.0819	-0.5160278	-0.0422575	1473.42	ERAP1	endoplasmic reticulum aminopeptidase 1
81858	7.94e-01	6.06e-01	0.168	-0.5157874	-0.0866623	376.34	SHARPIN	SHANK associated RH domain interactor
445577	7.94e-01	6.06e-01	0.2967	-0.5155314	-0.1529387	79.86	FAM120A2P	family with sequence similarity 120A2, pseudogene
63877	7.94e-01	6.06e-01	0.0966	0.5152358	0.0497878	950.88	FAM204A	family with sequence similarity 204 member A
79050	7.94e-01	6.06e-01	0.2399	0.51515	0.1235839	122.38	NOC4L	nucleolar complex associated 4 homolog
100130197	7.94e-01	6.07e-01	0.2222	-0.5147865	-0.1143976	140.85	EFCAB14-AS1	EFCAB14 antisense RNA 1
9805	7.94e-01	6.07e-01	0.0544	0.5145871	0.0280074	9333.6	SCRN1	secernin 1
54801	7.94e-01	6.07e-01	0.0924	0.5146523	0.0475519	1247.08	HAUS6	HAUS augmin like complex subunit 6
7084	7.94e-01	6.07e-01	0.1805	0.5143842	0.0928501	218.28	TK2	thymidine kinase 2
7703	7.95e-01	6.07e-01	0.1162	-0.5140892	-0.0597367	625.39	PCGF2	polycomb group ring finger 2
84065	7.96e-01	6.08e-01	0.1186	0.5127709	0.0608095	704.1	TMEM222	transmembrane protein 222
4191	7.96e-01	6.08e-01	0.0644	0.5128314	0.0330504	4306.88	MDH2	malate dehydrogenase 2
57584	7.96e-01	6.08e-01	0.0716	0.5128377	0.0367304	2624.2	ARHGAP21	Rho GTPase activating protein 21
51164	7.96e-01	6.08e-01	0.0671	0.5125875	0.0343843	3129.89	DCTN4	dynactin subunit 4
51728	7.96e-01	6.08e-01	0.0816	0.5124748	0.0418345	1425.05	POLR3K	RNA polymerase III subunit K
112268052	7.96e-01	6.08e-01	0.3765	0.5122563	0.1928844	46.89	LOC112268052	
6934	7.96e-01	6.09e-01	0.1509	-0.5120668	-0.0772854	329.42	TCF7L2	transcription factor 7 like 2
9294	7.96e-01	6.09e-01	0.2138	-0.5118261	-0.1094525	152.04	S1PR2	sphingosine-1-phosphate receptor 2
26090	7.96e-01	6.09e-01	0.0659	-0.5117646	-0.033726	2922.35	ABHD12	abhydrolase domain containing 12, lysophospholipase
9014	7.96e-01	6.09e-01	0.0987	0.5112666	0.0504606	897.25	TAF1B	TATA-box binding protein associated factor, RNA polymerase I subunit B
56098	7.96e-01	6.09e-01	0.2476	-0.511411	-0.1266452	109.97	PCDHGC4	protocadherin gamma subfamily C, 4
56658	7.96e-01	6.09e-01	0.1202	0.511403	0.0614459	533.18	TRIM39	tripartite motif containing 39
55698	7.96e-01	6.09e-01	0.3917	-0.5113926	-0.2002874	43.36	RADIL	Rap associating with DIL domain
93164	7.96e-01	6.09e-01	0.2743	0.5113307	0.1402803	93.84	HTR7P1	5-hydroxytryptamine receptor 7 pseudogene 1
5037	7.96e-01	6.09e-01	0.0519	-0.5114589	-0.0265408	10211.63	PEBP1	phosphatidylethanolamine binding protein 1
90557	7.96e-01	6.09e-01	0.1314	-0.5109366	-0.0671275	437.36	CCDC74A	coiled-coil domain containing 74A
90362	7.96e-01	6.10e-01	0.1787	0.5105489	0.0912498	261.21	FAM110B	family with sequence similarity 110 member B
11153	7.96e-01	6.10e-01	0.1397	0.5104981	0.0713375	384.18	FICD	FIC domain protein adenylyltransferase
2067	7.96e-01	6.10e-01	0.0998	0.5105135	0.0509396	955.73	ERCC1	ERCC excision repair 1, endonuclease non-catalytic subunit
84446	7.96e-01	6.10e-01	0.4611	0.5107724	0.2355366	31.28	BRSK1	BR serine/threonine kinase 1
55857	7.96e-01	6.10e-01	0.2158	0.5105891	0.1101625	148.53	KIZ	kizuna centrosomal protein
619563	7.97e-01	6.10e-01	0.4103	0.5101576	0.2093104	39.91	SNORA7A	small nucleolar RNA, H/ACA box 7A
11065	7.97e-01	6.10e-01	0.0793	-0.5099248	-0.0404509	1810.65	UBE2C	ubiquitin conjugating enzyme E2 C
7277	7.97e-01	6.10e-01	0.2851	-0.509397	-0.1452086	84.55	TUBA4A	tubulin alpha 4a
729020	7.97e-01	6.11e-01	0.4312	-0.5092421	-0.2195734	37.36	RPEL1	ribulose-5-phosphate-3-epimerase like 1
647174	7.97e-01	6.11e-01	0.2632	-0.5088898	-0.1339257	103.94	SERPINE3	serpin family E member 3
54623	7.97e-01	6.11e-01	0.0711	-0.5089114	-0.0361863	2766.84	PAF1	PAF1 homolog, Paf1/RNA polymerase II complex component
127002	7.97e-01	6.11e-01	0.1775	0.5087191	0.0902723	239.43	ATXN7L2	ataxin 7 like 2
112268246	7.97e-01	6.11e-01	0.1288	-0.5086558	-0.065528	460.31	LOC112268246	
51692	7.98e-01	6.11e-01	0.0726	0.5082315	0.0369116	2057.38	CPSF3	cleavage and polyadenylation specific factor 3
81488	7.98e-01	6.11e-01	0.1019	-0.5081809	-0.0518035	899.01	POLR2M	RNA polymerase II subunit M
100128788	7.98e-01	6.11e-01	0.4392	-0.5081783	-0.2231855	35.22	SRRM2-AS1	SRRM2 antisense RNA 1
10733	7.98e-01	6.12e-01	0.0832	-0.5079089	-0.0422432	1414.4	PLK4	polo like kinase 4
29066	7.98e-01	6.11e-01	0.0665	0.5080344	0.0337895	2846.6	ZC3H7A	zinc finger CCCH-type containing 7A
126328	7.98e-01	6.12e-01	0.1502	-0.507904	-0.076269	345.08	NDUFA11	NADH:ubiquinone oxidoreductase subunit A11
84153	7.98e-01	6.12e-01	0.0933	-0.5077229	-0.047387	1010.36	RNASEH2C	ribonuclease H2 subunit C
7156	7.98e-01	6.12e-01	0.0708	-0.5073429	-0.0359004	2223.33	TOP3A	DNA topoisomerase III alpha
25803	7.98e-01	6.12e-01	0.1248	-0.5068114	-0.0632374	801.23	SPDEF	SAM pointed domain containing ETS transcription factor
4835	7.99e-01	6.12e-01	0.1188	0.5067015	0.0601921	582.68	NQO2	N-ribosyldihydronicotinamide:quinone reductase 2
55785	7.99e-01	6.13e-01	0.1156	0.5064127	0.0585272	613.79	FGD6	FYVE, RhoGEF and PH domain containing 6
26234	7.99e-01	6.13e-01	0.076	0.5061313	0.0384607	1993.75	FBXL5	F-box and leucine rich repeat protein 5
81693	7.99e-01	6.13e-01	0.1502	-0.5062436	-0.0760327	319.45	AMN	amnion associated transmembrane protein
64863	7.99e-01	6.13e-01	0.128	0.5061951	0.0648005	479.74	METTL4	methyltransferase 4, N6-adenosine
2747	7.99e-01	6.13e-01	0.2833	-0.5059767	-0.1433256	83.83	GLUD2	glutamate dehydrogenase 2
102724813	7.99e-01	6.13e-01	0.4569	-0.5058805	-0.2311428	31.9	LOC102724813	protein FRG1B
10522	7.99e-01	6.13e-01	0.1337	-0.5058157	-0.067652	512.64	DEAF1	DEAF1 transcription factor
642843	7.99e-01	6.13e-01	0.3615	0.505446	0.1826999	53.51	CPSF4L	cleavage and polyadenylation specific factor 4 like
5291	8.00e-01	6.14e-01	0.0675	0.50472	0.0340583	2901.47	PIK3CB	phosphatidylinositol-4,5-bisphosphate 3-kinase catalytic subunit beta
101929072	8.00e-01	6.14e-01	0.4318	-0.504767	-0.2179341	37.53	MICA-AS1	MICA antisense RNA 1
9474	8.00e-01	6.14e-01	0.0809	-0.504707	-0.0408495	1688.07	ATG5	autophagy related 5
118672	8.00e-01	6.14e-01	0.3443	-0.5044871	-0.1736904	58.34	PSTK	phosphoseryl-tRNA kinase
9475	8.00e-01	6.14e-01	0.0668	0.5040879	0.0336482	3418.54	ROCK2	Rho associated coiled-coil containing protein kinase 2
4867	8.00e-01	6.14e-01	0.4321	-0.5038847	-0.2177507	36.46	NPHP1	nephrocystin 1
126231	8.00e-01	6.14e-01	0.3666	-0.5037972	-0.1846927	50.61	ZNF573	zinc finger protein 573
125206	8.00e-01	6.14e-01	0.32	-0.5037023	-0.1611737	68.17	SLC5A10	solute carrier family 5 member 10
23131	8.00e-01	6.15e-01	0.0717	0.5035761	0.0360969	2133.91	GPATCH8	G-patch domain containing 8
399512	8.00e-01	6.15e-01	0.2064	-0.503458	-0.1039286	161.68	SLC25A35	solute carrier family 25 member 35
23433	8.00e-01	6.15e-01	0.0879	0.5030222	0.044212	1569.39	RHOQ	ras homolog family member Q
131118	8.00e-01	6.15e-01	0.1122	0.5029308	0.0564408	631.27	DNAJC19	DnaJ heat shock protein family (Hsp40) member C19
167153	8.00e-01	6.15e-01	0.0879	-0.5029534	-0.0441866	1236.91	TENT2	terminal nucleotidyltransferase 2
7913	8.01e-01	6.15e-01	0.0602	-0.5026563	-0.0302445	10701.84	DEK	DEK proto-oncogene
84988	8.01e-01	6.15e-01	0.1581	-0.5025198	-0.0794401	295.37	PPP1R16A	protein phosphatase 1 regulatory subunit 16A
22933	8.01e-01	6.16e-01	0.1203	0.5019933	0.0604134	551.61	SIRT2	sirtuin 2
221491	8.02e-01	6.16e-01	0.2279	-0.5012713	-0.1142224	143.73	SMIM29	small integral membrane protein 29
27127	8.02e-01	6.16e-01	0.4169	-0.5009484	-0.2088468	38.49	SMC1B	structural maintenance of chromosomes 1B
22880	8.02e-01	6.16e-01	0.0691	-0.5008305	-0.0345876	2689.65	MORC2	MORC family CW-type zinc finger 2
100329109	8.02e-01	6.17e-01	0.4226	0.5004544	0.2114854	38.55	GCSHP3	GCSH pseudogene 3
666	8.02e-01	6.17e-01	0.2202	0.5005787	0.1102389	731.69	BOK	BCL2 family apoptosis regulator BOK
5681	8.02e-01	6.17e-01	0.1006	-0.500621	-0.0503693	1078.56	PSKH1	protein serine kinase H1
83959	8.02e-01	6.17e-01	0.303	-0.5005245	-0.1516624	72.93	SLC4A11	solute carrier family 4 member 11
57639	8.02e-01	6.17e-01	0.302	-0.5001486	-0.1510358	74.43	CCDC146	coiled-coil domain containing 146
286204	8.02e-01	6.17e-01	0.3521	-0.5001906	-0.1761239	55.54	CRB2	crumbs cell polarity complex component 2
8722	8.02e-01	6.17e-01	0.1639	-0.5000476	-0.081952	283.1	CTSF	cathepsin F
5925	8.02e-01	6.17e-01	0.0722	0.4999911	0.0360877	3504.5	RB1	RB transcriptional corepressor 1
5290	8.02e-01	6.17e-01	0.0777	0.4995912	0.0387947	1703.94	PIK3CA	phosphatidylinositol-4,5-bisphosphate 3-kinase catalytic subunit alpha
107080638	8.03e-01	6.18e-01	0.1631	-0.498844	-0.0813562	267.33	TBC1D7-LOC100130357	TBC1D7-LOC100130357 readthrough
23408	8.03e-01	6.18e-01	0.1342	-0.4988155	-0.066959	417.02	SIRT5	sirtuin 5
124944	8.03e-01	6.18e-01	0.1748	-0.4987521	-0.0871686	236.43	C17orf49	chromosome 17 open reading frame 49
107987266	8.03e-01	6.18e-01	0.3584	0.4987419	0.1787314	52.58	LOC107987266	uncharacterized LOC107987266
137075	8.03e-01	6.18e-01	0.3617	0.4984043	0.1802602	56.67	CLDN23	claudin 23
7157	8.03e-01	6.18e-01	0.0619	0.4982728	0.0308491	4977.98	TP53	tumor protein p53
5920	8.03e-01	6.19e-01	0.4352	0.4979299	0.2166791	35	PLAAT4	phospholipase A and acyltransferase 4
282997	8.04e-01	6.19e-01	0.3153	-0.4976343	-0.1569115	67.8	PDCD4-AS1	PDCD4 antisense RNA 1
79831	8.04e-01	6.19e-01	0.2956	-0.4972011	-0.1469915	79.11	KDM8	lysine demethylase 8
25957	8.04e-01	6.19e-01	0.0736	0.49683	0.0365425	2444.27	PNISR	PNN interacting serine and arginine rich protein
84148	8.04e-01	6.19e-01	0.0913	-0.4966691	-0.0453238	1050.42	KAT8	lysine acetyltransferase 8
284119	8.04e-01	6.19e-01	0.1993	0.4966542	0.0989988	174.27	CAVIN1	caveolae associated protein 1
4729	8.04e-01	6.19e-01	0.0804	0.4969171	0.0399382	1625.28	NDUFV2	NADH:ubiquinone oxidoreductase core subunit V2
10287	8.04e-01	6.19e-01	0.1468	0.4966389	0.0728994	360.84	RGS19	regulator of G protein signaling 19
